timestamp,coingecko,one-inch-ohm_buy_1k,one-inch-ohm_sell_1k,one-inch-ohm_sell_10k,one-inch-ohm_sell_100k,one-inch-ohm_buy_100k,one-inch-ohm_buy_10k,zero-ex-ohm_buy_1k,zero-ex-ohm_sell_100k,zero-ex-ohm_buy_10k,zero-ex-ohm_buy_100k,zero-ex-ohm_sell_1k,zero-ex-ohm_sell_10k
1675733080589,10.08,10.103875111285976,10.080645161290322,10.054613008892677,9.946917363404937,10.31854771532748,10.12122167320319,10.103875213018737,9.91623450708121246,10.121685227796167,10.504220107192836,10.068847250403621783,10.037150028921211148
1675733092900,10.08,10.103875111285976,10.080645161290322,10.054620380150896,9.946826301577856,10.318553632894089,10.12122167320319,10.103875213018737,9.91623450708121246,10.121685227796167,10.504220107192836,10.068871886669642056,10.037150004255350685
1675733104964,10.08,10.103875111285976,10.080645161290322,10.054620367809118,9.946840070441095,10.318553632894089,10.12122167320319,10.103875213018737,9.91623450708121246,10.121685227796167,10.504220107192836,10.068871886669642056,10.037149979589490417
1675733117117,10.08,10.103875111285976,10.080645161290322,10.05461310946734,9.946683458716143,10.318547825562252,10.12122167320319,10.103875213018737,9.91623450708121246,10.121685227796167,10.504220107192836,10.068847709389951339,10.037149954923630346
1675733128642,10.08,10.103875111285976,10.080645161290322,10.054595492787142,9.94646042798882,10.318587677404595,10.12122167320319,10.103875213018737,9.91623450708121246,10.121685227796167,10.504220107192836,10.068784858262467189,10.037152370448409464
1675733141472,10.08,10.103875111285976,10.080645161290322,10.054581551628118,9.94628456943817,10.31842168506761,10.12122167320319,10.103875213018737,9.91623450708121246,10.121685227796167,10.504220107192836,10.068738448645153841,10.037152345777101175
1675733154182,10.08,10.103875111285976,10.080645161290322,10.054550438179158,9.946469689199372,10.318763382852673,10.12122167320319,10.103875213018737,9.91623442822012946,10.121685125347657,10.504220107192836,10.068644377430580786,10.037146445695661753
