0,1669224766,8.47,8.807181894159868,8.424057396519787,8.456124723001274,8.45357072946589,8.43688027458832,8.445225502027105
1,1669226597,8.47,8.807181894159868,8.424057396519787,8.456124723001274,8.453333809676936,8.449590080706583,8.45146194519176
2,1669228428,8.5,8.807181894159868,8.424057396519787,8.41146930411182,8.465727212311599,8.495619785597079,8.480673498954339
3,1669230262,8.51741729,8.807181894159868,8.444318881320111,8.44369723711506,8.560877465522816,8.605247590839387,8.583062528181102
4,1669230452,8.56121463,8.807181894159868,8.444318881320111,8.556821633960935,8.560990854146427,8.594678970632971,8.577834912389699
5,1669231727,8.50974907,8.807181894159868,8.444318881320111,8.556821633960935,8.549394763425605,8.482461971639612,8.51592836753261
6,1669233533,8.53040865,8.807181894159868,8.444318881320111,8.556821633960935,8.550848407654907,8.516610330175864,8.533729368915385
7,1669235363,8.51335284,8.807181894159868,8.444318881320111,8.522327174301552,8.549565780393758,8.516478603815122,8.53302219210444
8,1669237194,8.52629398,8.807181894159868,8.444318881320111,8.522327174301552,8.534454872401563,8.549505300612562,8.541980086507063
9,1669239025,8.52009284,8.807181894159868,8.444318881320111,8.450517835388103,8.533516848656177,8.546885025246588,8.540200936951383
10,1669240855,8.50400518,8.807181894159868,8.444318881320111,8.450517835388103,8.53454970073157,8.519803954207415,8.527176827469493
11,1669241787,8.54829405,8.807181894159868,8.444318881320111,8.450517835388103,8.53454970073157,8.538332275646491,8.536440988189032
12,1669243617,8.56680644,8.807181894159868,8.444318881320111,8.589218703340217,8.592252619656687,8.57322732407921,8.582739971867948
13,1669244698,8.61,8.807181894159868,8.444318881320111,8.589218703340217,8.592338558511267,8.630384124982937,8.611361341747102
14,1669245388,8.55828886,8.807181894159868,8.444318881320111,8.589218703340217,8.571983443394634,8.556568389510566,8.564275916452601
15,1669246199,8.48286631,8.807181894159868,8.444318881320111,8.532324007736294,8.46561159905866,8.456083226236059,8.46084741264736
16,1669248032,8.49660295,8.807181894159868,8.444318881320111,8.532324007736294,8.465713138708901,8.462760678891378,8.464236908800139
17,1669249862,8.49184436,8.807181894159868,8.444318881320111,8.532324007736294,8.46689850449953,8.449612881737963,8.458255693118748
18,1669251665,8.48550521,8.807181894159868,8.444318881320111,8.532324007736294,8.46689850449953,8.44518505216973,8.45604177833463
19,1669253493,8.49033713,8.807181894159868,8.444318881320111,8.532324007736294,8.46697302167327,8.456087907995308,8.46153046483429
20,1669255177,8.53346921,8.807181894159868,8.444318881320111,8.473474677594625,8.503040932091626,8.57065189571784,8.536846413904733
21,1669256676,8.57780735,8.807181894159868,8.444318881320111,8.576063017124504,8.52398372840662,8.563607127504502,8.543795427955562
22,1669257156,8.53383937,8.807181894159868,8.444318881320111,8.576063017124504,8.525726406209877,8.547571744088835,8.536649075149356
23,1669258964,8.5270817,8.807181894159868,8.444318881320111,8.576063017124504,8.523131415265095,8.521356647024769,8.522244031144933
24,1669260794,8.53353337,8.807181894159868,8.444318881320111,8.576063017124504,8.523131415265095,8.542308231686347,8.53271982347572
25,1669262614,8.53695263,8.807181894159868,8.444318881320111,8.576063017124504,8.52465514660699,8.540809663333677,8.532732404970334
26,1669264444,8.52040652,8.807181894159868,8.444318881320111,8.576063017124504,8.52398372840662,8.535695563791927,8.529839646099273
27,1669266246,8.53456381,8.807181894159868,8.444318881320111,8.576063017124504,8.524836041548147,8.551949124175241,8.538392582861693
28,1669268049,8.53896369,8.807181894159868,8.444318881320111,8.576063017124504,8.527174043034497,8.55736882161782,8.542271432326158
29,1669269879,8.5364961,8.807181894159868,8.444318881320111,8.576063017124504,8.523122892133678,8.533340182769031,8.528231537451354
30,1669271682,8.5203711,8.807181894159868,8.444318881320111,8.576063017124504,8.522279102123568,8.547289810756082,8.534784456439825
31,1669273281,8.56769765,8.807181894159868,8.444318881320111,8.49029807047049,8.545778620491534,8.611841543671183,8.578810082081358
32,1669275084,8.57509075,8.807181894159868,8.444318881320111,8.49029807047049,8.560533953257925,8.594514273552381,8.577524113405154
33,1669276915,8.57201933,8.807181894159868,8.444318881320111,8.482308275060017,8.561297407357479,8.553623802327987,8.557460604842733
34,1669278625,8.52339661,8.807181894159868,8.444318881320111,8.482308275060017,8.5596778998626,8.50373631138071,8.531707105621654
35,1669280455,8.52913652,8.807181894159868,8.444318881320111,8.482308275060017,8.560171018566825,8.528819521129943,8.544495269848383
36,1669282258,8.50182614,8.807181894159868,8.444318881320111,8.429776962400375,8.543293591945778,8.541145082435968,8.542219337190872
37,1669284088,8.51574962,8.807181894159868,8.444318881320111,8.429776962400375,8.546448114096615,8.539495265644709,8.542971689870662
